작성일,좋아요 수,본문,해시태그,댓글 목록
ramunja.namunja | 2024-04-27 | 시외 식당 소개소타고 일하러간다.
lee_deun12 | 2024-04-27 | 내가 모르는 메뉴가 막 나와!😍😢
hara__0092_ | 2024-04-27 | 뿌링 핫도그도 맛잇어여
ma_ghebriou | 2024-04-27 | البنت تجنن ❤️✨
kangharam32 | 2024-04-27 | 소리가 지린다.
dkgus712 | 2024-04-27 | 저거 뿌링감자가 ㄹㅈㄷ 인데
sherwin.pau12321 | 2024-04-26 | 私の好きな食べ物はあなたが最初に食べた食べ物です
zx.v0_12 | 2024-04-26 | 언니 진짜 더 이뻐졌어ㅜㅜ❤️
account_closed_follow_analisa_ | 2024-04-26 | You're so pretty
stillwi.thvko_ok | 2024-04-26 | NOM NOM GOOD
nano_pakizegi123 | 2024-04-26 | حالمعالی🙂
ha.md8745 | 2024-04-25 | .‌
md_js._.1130 | 2024-04-25 | 허니콤보 될까아 요오?..
stra.wbereye | 2024-04-25 | mbak aku lagi puasa lohhh.....
xx_seoyounghoon | 2024-04-25 | 먹방요정 중 제일 귀여우신듯..ㅎㅎ
hamster_family_house | 2024-04-25 | 당신은 어떤 것에도 10점 만점에 10점을 주지 않습니다 😂
kianmahamed | 2024-04-25 | سلام آقای مهندس بهروزی و بررسی اسپرسو ساز نوا و روما طولانی مدت و بلند ترین یاخته ی بدن را در این مورد نیاز به نصب نرم افزار های کاربردی
baghyeonjeong2875 | 2024-04-25 | 보내지마.나는많이먹는모습도싫어해.여자가
s._.j0o3 | 2024-04-25 | 아 소떡 뿌링클 기루 찍어먹어야 되는데
ji_.n1121 | 2024-04-24 | 아..배고프다
leegayul.79 | 2024-04-24 | 누가 뭐래도 전 뿌렝클
undaakoo | 2024-04-24 | 😍
jeongwanu14 | 2024-04-24 | 나는 진심으로 치즈볼 먹으러 bhc 감
_shakhzoda___official | 2024-04-24 | 😍😍😍😍
bz_749 | 2024-04-24 | UMM 😋😋 UMMMM UMMM 😋😋😋 UMMM😋👻 UMMM 🦍 UMMM 😋
kimido0128 | 2024-04-24 | 오돌뼈 안먹.....?
nas1ba_karabaeva | 2024-04-24 | ❤️❤️😍😍🔥🔥👏👏
hs._.xyin | 2024-04-24 | 나도 먹고 싶다 ㅠㅠ
chrisvita_chrissy | 2024-04-24 | chubby cheeks are gone. she's growing up 😮😮😮
guliistaann8 | 2024-04-24 | Acıktım 🫠
luvr_dona | 2024-04-24 | Very good ❤️🔥👏
micky_cala | 2024-04-24 | And the part where you swallow?
agxowgxo | 2024-04-24 | 매우 식용 가능합니다.😊
ix_malk_ | 2024-04-24 | she is beautiful
super_crush_____11 | 2024-04-24 | 혹시 몇살이세요?
txy1ce | 2024-04-24 | Oh my god these are I love eat
soninumba1 | 2024-04-23 | Drake?
williamwoo0204 | 2024-04-23 | Wow, these are my favorite fried foods. 😍😃😋
been_1131 | 2024-04-23 | 🥥+초장=🦑(오징어)회 맛
saida_08942 | 2024-04-23 | 😍😍😍
lisaxoonim | 2024-04-23 | Wow😋
ss90.10.29 | 2024-04-23 | 시아에게 10점은 아마 바다포도일꺼야
cakar8zeynep | 2024-04-23 | So cuteee
vip_of_asmae03 | 2024-04-23 | 👏😍😋
mobina20106 | 2024-04-23 | 私はイラン人ですが、あなたのビデオが好きです
shangangmako76 | 2024-04-23 | いつもいい音すぎるし､美味しそう🤤
d.rie_77 | 2024-04-23 | 진짜 초딩때부터 봤는데 진짜 이쁘게 잘크신듯.....🥹🥹🥹
saud.acutie34 | 2024-04-23 | ❤️❤️
ffiisshh_ | 2024-04-23 | Looks soooo great!!
yuzukinmam05 | 2024-04-23 | チーズチュロス(？)美味しそう🤤
71m_limlim | 2024-04-23 | 🔥🔥🔥🔥🔥
nisaws_.1 | 2024-04-23 | I Love youuuu❤️❤️
sujeong6233 | 2024-04-23 | 예쁘게도 먹네-
duati795_ralte_khawlhring | 2024-04-23 | Give me 🤤😋😍
_xqxzi_yy3 | 2024-04-23 | ❤️❤️"
2024-04-20,31.6만,진짜 이 맛이 난다고??😱 OMG... 66주,"#toctocsia, #톡톡시아, #이모지, #이모지먹방, #emoji, #emojimukbang, #asmr, #mukbang, #먹스타그램, #먹방","jjin5620 | 2024-11-22 | 🫐+🍎=🥝
y100000iq_my | 2024-10-06 | 물+멜론=수박
m5_.o2r_ | 2024-10-03 | 🥑＋폰즈=연어
__m.1se | 2024-08-31 | 當我月底時自己是直播可是又沒錢😢
jo._.o._.n | 2024-08-29 | 🥛+🍅=🥭
aiaru23456789 | 2024-07-19 | 🍉+🍉=🍉
lobos9369 | 2024-07-17 | Pepino con azúcar
_alp_48 | 2024-07-17 | NİGA
nope_15op | 2024-07-17 | Такое только беременные почувствуют а она нет,хотя я не беременная но всё поела и всё вкусно🔥
deniz.qqe | 2024-07-16 | Your cheeks are very sweet🙌🙌🙌
aktilek6066 | 2024-07-15 | 🍑+🍎+🍇+🥜+🥔+🍙=🚽🧻
marialaurabecheanu | 2024-07-10 | Ur pretty . Your voice too👏
juni.arrahmaa | 2024-07-10 | 🍍+🍈=🥝
lhamnorjma1 | 2024-07-09 | 🍞+🥩+🧀+🍅+🥬=🍔
coesuhyeon189 | 2024-07-06 | 🍊+김=🍈
cam_jku | 2024-07-03 | 🥒 sugar _🍉
zulfiyaaminova4 | 2024-07-03 | 🍅+🍎=🍈🔥
asila.o4 | 2024-07-01 | Hamma narsani ham aralashtirib yemang keyin.........😅😅😅
allahverdiyev2390 | 2024-07-01 | ENGLISH OR SPANISH
karamyiyenbozukpara | 2024-07-01 | Nutella ekmek ve domates xilejlu waffle gibi
ustuner725 | 2024-06-30 | 🍉+🍒=🫐
phambalnganbi | 2024-06-30 | ❤️
chasu_tamang_6097 | 2024-06-30 | 🍞+🍳🎂
samrskl | 2024-06-29 | Что с ее носом....
farah_sadini8 | 2024-06-27 | 🍩+🧉+. =🧋
sannazar_maksot | 2024-06-26 | 🍔+🍧=🥧
__rovsana_ | 2024-06-26 | 🥒 + sugar = 🍉😍😍
rasse.l | 2024-06-25 | الصوتتت وجععع
j2ee._m | 2024-06-23 | 🥕+🍄+🔥=🍫
tudy2_56 | 2024-06-21 | ٩٩+
iklimbayli26 | 2024-06-19 | 🍉+🥒=🫐
zuziag12 | 2024-06-19 | To pierwsze naprawdę smakuje ja melon ale musi być więcej ogórka ale mniej jabłka
bts.bighitsoffiicial | 2024-06-18 | 🍊+🍦=🍉
iggnhauyen.meww | 2024-06-18 | Mic để ở đâu mà nghe rõ zị =))
blu3chloe | 2024-06-17 | @blu3cayy will this make u eat vegetables
my_passyon | 2024-06-17 | 🥒+🌫️=🍉
its.me.lina456 | 2024-06-17 | 😍😍😍😍😍😍😍7
_chvczxk | 2024-06-16 | Ngm tá falando do tamanho enorme da uva
ania_ghorbanpour | 2024-06-16 | 🥑+🍨+🍤=🥯
adeliya072024 | 2024-06-14 | ❤😍❤😍❤😍❤😍❤
_vivalavida._kd | 2024-06-13 | 🍎+🍅=🍓
raraamelia | 2024-06-10 | Thanks for the review😅
_.givzxn._ | 2024-06-10 | 마지막 콤보가 너무 많았어요
andriana814520 | 2024-06-07 | 🥒+🍭=🍉
dhisteagram | 2024-06-04 | tp dari perbandingannya aja ga seimbang???
chitiphanthphaasukh | 2024-05-31 | 🥒+Sugar=🍉
aisyahirvana | 2024-05-29 | Njiiirr dia udh gede aja😭😭
s2o_is | 2024-05-26 | @hju.12s
denial_ly | 2024-05-25 | ,😑
nainaolivia5 | 2024-05-25 | 🍑+🥝+🍓 thank you
__05.glsk | 2024-05-24 | 🍎➕🥛🟰🍓
lubie_placki12024 | 2024-05-22 | 🥒+sugar=🍉
_meyhraa | 2024-05-22 | 🍞+🍖+🥬+🧀+🍞=🍔
m.d_g3nc | 2024-05-21 | X
bes_tlulu | 2024-05-18 | 🥜%1 🍇%99
eness_ozzerr | 2024-05-14 | 😂😂😂
y_kko.9_m | 2024-05-12 | 사과랑 땅콩 같이 먹어야 초코렛맛!
mudtang_013 | 2024-05-10 | 🥒+sugar=🍉
piepiepiepiepay | 2024-05-08 | chicken soup + hot sweet tea = corn
meo.1x | 2024-05-06 | 오이 진짜 앏게 자르고 쌈장 찍어먹음 ㄹㅇ 메론맛 나던디
oys2792 | 2024-05-06 | 손톱이...
seveninchgu__7 | 2024-05-06 | 🍈+🥭=🍋‍🟩
gene_13y | 2024-05-06 | 🍌+🍫=🍌🍫
nilca_milca | 2024-05-06 | 🍌+🥛=🤰
seenzeer2512 | 2024-05-06 | 🍊+soy sauce =🍣✅✅it real
m_klymchuk | 2024-05-06 | 🍏+🐟(Dried fish)=🍉
thisandthat1231 | 2024-05-06 | 🍈+🍓(jam)=🍉
felixe.27 | 2024-05-05 | My love name is
taesik_kim1972 | 2024-05-05 | 뭐야 내가 작년에 봤던 톡톡 시아는 잼민이 였는데
ho_ge14 | 2024-05-05 | 🍓+🍎=🍉
axshyie | 2024-05-05 | 👨🏿‍🦱+🫃🏿=🍜
humanrights__guardian | 2024-05-04 | 옛날에 어릴때 봤는데 진짜 이뻐지셨네요
dax1.n_ | 2024-05-04 | 🍚🍤먹으면 새우초밥맛남
virgin_11_11 | 2024-05-04 | Banana + Pomegranate = 🥝
tn_khaw24 | 2024-05-04 | キュウリ + 砂糖 = スイカ
sinn_momo | 2024-05-03 | 🍎＋🥛=🍓
azqianurafifah | 2024-05-03 | 🥒+sugar=🍉
xotambek_001 | 2024-05-03 | 🏃‍➡️🏃‍➡️🏃‍➡️🏃‍➡️🏃‍➡️🚪🧻🚽
hanifa.qd | 2024-05-03 | 🧄+🍞=🧇
_tom_boiss | 2024-05-03 | 🥒+sugar=🍉
shibnoia | 2024-05-03 | 🍬=🍬
_inci_srky | 2024-05-03 | 🍉+🍨=🧋
dgmz_ensar30 | 2024-05-03 | 🥒+🍆=🤨
ri11_777 | 2024-05-03 | 🍌+🍑=👶
shamnad_babu_pn_ | 2024-05-03 | 아무래도 프레첼과 포도를 동시에 먹으면 프라이드치킨 맛이 나는 것 같다
j.en_ciy | 2024-05-02 | 오이를 뉴텔라랑 먹으면 참외맛 남
x_x.rnk | 2024-05-02 | え？じゃがいもってそういうことだったの？
halima__mopasan | 2024-05-02 | 🍒+ 🥓=🍣
eun1xh | 2024-05-02 | ❤️+❤️=❤️‍🔥
shika.ramoos | 2024-05-02 | 🥒+🧂sugar =🍉
ytubuvr__cnnnyce_y | 2024-05-02 | 🥒+🧂(sugar)
luffy_1937_09 | 2024-05-02 | 🍌+🍑=🤰
abdunazarov_709 | 2024-05-02 | 🍏+🍉=🥭
aqilakhans2308 | 2024-05-02 | @jessicajane99
_lllll_lllllll_llllll_llllll_ | 2024-05-02 | the way she said chikin🤭🤭
whos._.anto29 | 2024-05-01 | 🍎+🍊=🥝
aggnn.12 | 2024-05-01 | 🤫 + 🧏🏻‍♀️ =
ratkao_kao | 2024-05-01 | 🍺+durian=🥭
_.s.simo.s._ | 2024-05-01 | You drink warm milk and then drink water and it looks like ham
taetae_min.j | 2024-05-01 | 벌써 이 분이 중2"
2024-04-18,8.3만,공차 신메뉴 이모지 먹방🧋GONGCHA new menu emoji mukbang!! 67주,"#toctocsia, #톡톡시아, #공차, #공차신메뉴, #마라펄볶이, #오리지널펄볶이, #미니펄, #asmr, #먹방, #mukbang","idris.4885 | 2025-03-03 | 😍
seha_.0n | 2024-07-23 | 웅니 이뿌당❤️
do.fi4 | 2024-07-11 | 토피오카를 싫어하는 건 나뿐이야
user1436273849 | 2024-07-04 | 아주 좋아 보인다
o0yq_729 | 2024-06-13 | なんでそんなこぼすの？
trinhdaingoclam | 2024-06-03 | Bố mẹ bạn sẽ qua đời trong vòng 5 năm nx . Để thoát khỏi lời nguyền, bạn phải sao chép và dán vào 5 video khác, t là nạn nhân xin lỗi(này t vô tình thấy nên mới dán vào ạa xin đừng toxicc-(()
sunlig02 | 2024-05-26 | Та самая однаклассница когда ест
luvvvlyyy_inayy | 2024-05-23 | Ga suka mukanya dan cara makan nyaa😣
and_end_y | 2024-05-18 | 예전부터 느낀건데 시아님이 먹방은 매우잘하시지만 배경에 초록빛? 나는 조명이 너무 안어울려요 ㅠㅠ 배경바꾸실생각은없나요 초록이나 파랑계열 배경은 시아님 피부톤과도 어울리지않고.. 😢 음식도 맛있어보이지않는느낌
tuitm_ | 2024-05-08 | I watched you and I was hungry😂
shinaki_nor28 | 2024-04-30 | 😢🙌🔥
zoe0729y | 2024-04-29 | 不要喝也水果啦，喝原本的珍珠奶茶就好了
short_rada | 2024-04-26 | 😍😍😍😍😍
tjdus0515 | 2024-04-23 | 역시 톡톡시아 님영상은 재밌어요!😍
ramunja.namunja | 2024-04-22 | 메일로 추천보넴
yvnxrr | 2024-04-21 | 얘가 누구임
xuh9choe | 2024-04-20 | @dddanxe_ssiieun 약간 니 닮았는데
ennnnnnnnnnnh | 2024-04-20 | @sj__jj__ 이따가 머굴래
xn.zen7 | 2024-04-20 | 사고는 젼언니 사야한다
imiseon6877 | 2024-04-20 | 맛있는
hfiza_01 | 2024-04-20 | Rambut cntik
mayawulantika96 | 2024-04-20 | Udah gede iya sekarang
aiperim.15 | 2024-04-20 | Она не давно такая маленькая была..сколько лет я спала?
lover_revol__ | 2024-04-19 | 얘는 점점더 이뻐지냐
x_nuy15 | 2024-04-19 | 먹고싶다… 돈없다.. 1개라도 사먹으려면 5월까지 기다려야 한다….
realsexycat | 2024-04-19 | 뭉탱?
zichi.08 | 2024-04-19 | Ủa nó ngồi đánh giá thế này lgi ??
beauty_queennice | 2024-04-19 | Modanfamer
j.s_mom_suwan | 2024-04-19 | @_991107_ 머야? 사고 나온거 알았음?ㅋㅋㅋ
qiq._.qi13 | 2024-04-19 | 이 진주는 밀크티 안에 넣어서 마셔요.
phm_tlu | 2024-04-19 | Sao lại ko há mồm ra khi ăn:v
l___s.y | 2024-04-19 | 크러쉬가 진짜 맛있어여ㅕ
shangangmako76 | 2024-04-19 | 🤤🤤🤤
own_portrait | 2024-04-19 | @hasj1123 마라????
username136399 | 2024-04-19 | 뭉탱이요?
se0yx_n.3 | 2024-04-19 | 언니가 먹으니깐 너무 공차가 땡겨요👏
williamwoo0204 | 2024-04-18 | I’ll choose the strawberry flavored. 😍😃😋
__july2017 | 2024-04-18 | @4.11_mm 공차 개땡기네 ㅡㅡ
iksanoyy | 2024-04-18 | Hi, I'm from Indonesia
se0ynx | 2024-04-18 | 딸기사고보다 망고사고가 더 맛있ㄴ용?
chae_lorinn | 2024-04-18 | You look like Asa from Baby Monster 😻
yb.x12 | 2024-04-18 | 3빵!!!
baeggayun751 | 2024-04-18 | 역시 언니야👏"
2024-04-17,1.2만,(광고) 마트에서 보이면 꼭 사야 할 맛동산 신제품 프레첼맛!!🥨 67주,"##해태, #해태몰, #맛동산프레첼맛, #맛동산, #신제품, #먹방, #asmr","saosung14 | 2024-07-04 | HELLO
seulhye_oh | 2024-05-01 | 안먹어본 사람이 바로 나!
h_sun1010 | 2024-04-19 | 헐...나 맛동산 좋어하는데.. 개맛있겠다
wi__kayla | 2024-04-18 | @sh_ruiji
chaeney0122 | 2024-04-18 | 저 맛동산에 견과류 들어가 있어서 못 먹어요
williamwoo0204 | 2024-04-17 | Wow, this snack looks amazing. 😍😃😋
vip_of_asmae03 | 2024-04-17 | 👏😍😋
kang.sang_hoon | 2024-04-17 | 저거 아까 마트에서 봤느네
se0yx_n.3 | 2024-04-17 | 33분전 너무 늦엇어요ㅠㅠ 꼭 먹어볼개염😍
71m_limlim | 2024-04-17 | Can u send me to Indonesia...so delicious...🔥🔥🔥🔥
m0nk3ym1cky | 2024-04-17 | Canım çekti😻🎀
toctocsia | 2024-04-17 | 맛동산 프레첼맛이 궁금하신 분들을위해
톡톡시아가 할인혜택을 얻어왔어요!!

신제품 20% 할인에 + 7% 추가할인까지!
(일부 상품은 최대 38% 할인가능하데요!)

쿠폰 알뜰하게 챙겨서 쇼핑하세요~

사이트 : 해태몰(www.haitaimall.co.kr)
쿠폰 번호 : 2024TOCTOCSIA
쿠폰사용 기간 : 2024.4.17 ~ 5.31
쿠폰사용방법 : 로그인 > 마이페이지 > 쿠폰 >
쿠폰인증번호 등록하기에 쿠폰번호 등록 후 결제시 사용"
2024-04-13,3.9만,탄산 음료 만들기!!😱 67주,"#toctocsia, #톡톡시아, #탄산제조기, #asmr, #mukbang, #먹방, #먹스타그램","j_hy.0k | 2024-08-02 | 봉봉 흔들었죠????
0516_carat | 2024-07-11 | 언니 근데 먹다가 맛없는거든 그냥 버리시나요?아니면 어떻게 처분하세요?
yi.yi1028 | 2024-06-16 | 好喜歡🙌🙌🙌
haiyen.hy_ | 2024-06-11 | 😘😘😘
khogn | 2024-05-31 | Ủa sao nó làm gì vậy 🥲🥲
yhaha0905 | 2024-05-23 | 제품 이름이 뭔가요?
i_like_bogum | 2024-05-15 | 물에 탄산넣으면 탄산수되지않을까요?
b1_xnna | 2024-05-09 | 언니는 진짜 사과머리가 찰떡이야
222.222_.07 | 2024-04-28 | 그것은 무엇을 위해 사용됩니까?
nnnnnnnn_.14444 | 2024-04-27 | What kind of machine is it?
ir.0_e | 2024-04-20 | 후드집업 정보 좀ㅜㅜ
jeonhyeonseo74 | 2024-04-16 | 근데 그 컵 다이소컵이죠! 저도 있음
l_y.vv | 2024-04-15 | 보리는 맥주맞지 ㅋㅋㅋ
negemma00 | 2024-04-14 | 아마도 안만든데는 이유가 있겠죠..?
seungs_10 | 2024-04-14 | 보리차는 아닌듯..😂
010_86x3_651x | 2024-04-14 | 카프리썬 ㅈㄴ맛있겠내
pkli._1 | 2024-04-14 | 언니 코코팜도 해줘요.ㅠ
_younghae.05 | 2024-04-14 | 유재품은 다 맛없나부다
lo_jodo_ve | 2024-04-14 | ❤️❤️
j_17_15_a | 2024-04-14 | ايش ذا الجهاز
yeah_o_zz | 2024-04-14 | 근데 평소에도 머리 저렇게 묶고 다녀요??
acooaccoo | 2024-04-13 | 식혜도 탄산 넣어서 먹줘요
williamwoo0204 | 2024-04-13 | Wow, this soda maker machine looks amazing. 😍😃
baba_ove | 2024-04-13 | 우유계는 탄산이랑 산성이 안젛은듯
luvr_dona | 2024-04-13 | Good 👏
sethmi_sanjana | 2024-04-13 | Imagine carbonated milk 🥲
xxs.ssm | 2024-04-13 | Omg💅🏻🫦💅🏻
mango_ezyoun11 | 2024-04-13 | 파워에이드 석현이가 에너지 드링크 흰색 그거 파워에이드에 탄산들어간 맞이라고 했는데
cyapu_08125 | 2024-04-13 | 우유 들어간건 탄산 에바.. ㅠ
hyeonjihye87 | 2024-04-13 | 3빠
71m_limlim | 2024-04-13 | I want try all....😂😂😂❤️❤️❤️❤️
t220728 | 2024-04-13 | What does it do?"
2024-04-12,15.3만,(광고) 미친 비쥬얼의 두찜 신상! 불닭로제찜닭🔥🐔🌹 67주,"#두찜, #불닭로제찜닭, #신메뉴, #눈꽃감자, #먹방, #ASMR, #mukbang, #신메뉴","jen_phuan_ | 2024-11-11 | Hi dearly, may I know where to order this what is the name of the restaurant 🙏🏻
hararara.04 | 2024-10-29 | 홍대점 갔는데, 노무 맛있었어 !!✧⁠\⁠(⁠>⁠o⁠<⁠)⁠ﾉ⁠✧
my._.yoon | 2024-10-27 | @hhs__o.o 담엔 가게에서 이거닷 ㅋㅋㅋㅋㅋ
_minho10 | 2024-07-26 | 먹어보고 싶은 비주얼
_08.03_sh | 2024-07-10 | 😍
sssowrk | 2024-07-07 | 너무 많이 달라졌는데...?
sssowrk | 2024-07-07 | 그 내가 알던 톡톡 시아 맞음...?
snn._.ee | 2024-06-29 | 먹방 유튜버 중에선 이 언니가 짱이요 6살? 부터 본거 같은뎅
h___innn | 2024-06-14 | @jjj_min9 😮😮
malak_ayz | 2024-06-08 | Do you knew sth named Palestinian by drinking this cocacola
h__haamim | 2024-06-08 | ㅠㅠㅍㅊㅊ 퍼ㅓ ㅍ츄ㅠㅌ하ㅏㅜㅊㅋ
bagsohyeon7434 | 2024-06-05 | 와 존맛탱🔥
piyphachrthaadaa | 2024-06-02 | You eat until I want to eat.
_min_zz_ | 2024-06-01 | @jenee_2
ji_iyeon08 | 2024-05-28 | 시아 안 본 사이에 예쁘게 잘 자랐네
_si.jung | 2024-05-26 | @joo._.jm
mnng._.94 | 2024-05-25 | @girim_s @hyelinnn_n @ok__26_ 나중에 다같이 이거먹자요 🥹
rnan.__a | 2024-05-24 | 食べ方が綺麗だから美味しそうに見える美味しいけど
syh87596558 | 2024-05-23 | 맛있겠당 ㅎㅎㅎ ㅠㅠ
ynhi._09 | 2024-05-17 | @datdzo_0
yug_.seo1 | 2024-05-14 | @gimcaeeun903 나 이거 사줘
makerasmr | 2024-05-12 | 😍
makerasmr | 2024-05-12 | 😍
makerasmr | 2024-05-12 | ❤️
k_tayirovna | 2024-05-12 | 😍
mx__ui | 2024-05-11 | @lee._sy
s_oyoung13 | 2024-05-08 | 져지 어디서 사셨어요?
hyunakimk | 2024-05-07 | 얼마?
ambrfzia | 2024-05-06 | lahh udh gde ajaa😭
ksy_.211 | 2024-05-06 | 와.. 맛있겠다ㅠ
zinsso4 | 2024-05-06 | 😍❤️
zinsso4 | 2024-05-06 | ❤️😍
s.aishahna | 2024-05-04 | @brooklynfille is that you? Look alike tho 🥹
ykillei | 2024-05-04 | 우왁 미춋다
saray_cortes26 | 2024-05-04 | @brillimakeup6 la bolsa de bob al principio jajaj
yj_queen_ | 2024-05-03 | @leexaexoon
avraam.linkoln.2024 | 2024-05-03 | Такая естественная
avraam.linkoln.2024 | 2024-05-03 | Очень приятная девушка
seulhye_oh | 2024-05-01 | 진짜 배고파 나 진지해.
d.hanggggg | 2024-05-01 | Mô Phật ngon quá
nnnnnnnn_.14444 | 2024-05-01 | Every clip looks delicious.❤️
noturwin_ | 2024-04-30 | Udah gede aja ni anak
123_eunhye | 2024-04-30 | @wooooo__g
putridani177 | 2024-04-30 | @kamuna_yaaaaaaaaaaaaaaaaaaaaaa
___coe06.07__woof | 2024-04-29 | 🤤🤤🤤
kmyesl | 2024-04-28 | @hi_ji_nu
mmmingg_u | 2024-04-28 | @tangerine_3_ 궁그메요😮
gabycostasc | 2024-04-28 | Ela tá tão grande ✨🥹💗
nurmalasiregar26 | 2024-04-27 | Jdvsgzvcgsfxhgsjdveyvd
th1yluvtbr | 2024-04-26 | She look like kazuha 😭🌹
lina_ambarawati | 2024-04-26 | Kmugabedea
maratushoyu | 2024-04-26 | Sebenernya adek ini cantik, tapi sayang ga masuk standar kecantikan korea yg harus secantik idol. Btw liat dia mukbang dari masih bocil tau2 udah remaja aja 😂
familia.angelsofc | 2024-04-25 | Alguem respira .ela: wua🥰
calvados.sharolya18 | 2024-04-24 | 😮😍😍
di_liluna | 2024-04-24 | 😋😋
markemosi | 2024-04-24 | kentang mustopa kah itu?
durre.zehra_110 | 2024-04-24 | Woah .... Woah ..... Woah 😶‍🌫️
_infection__ | 2024-04-22 | @hand_gun.11
kash_sweet_832 | 2024-04-22 | So delicious 🤤😋🤤😋🤤🤤😋 yummy food
rachel5ver | 2024-04-22 | @_yyuunn 어디서 먹을까 장소만 정해 당장 ㅋㅋㅋ
itsmeeaice | 2024-04-21 | @raffinagita1717 rafathar ciwi
jiawenwww0408 | 2024-04-20 | why eat rice？？？
sandee._.smoke | 2024-04-19 | น่ากินว่ะเห็นแล้วหิวเลย
